"V1","V2","V3"
0.11698212403241,1.76109824805177,1.06305690065754
-0.780632564139536,1.28840874998518,1.9157641936168
1.40607573800977,-0.255514661678927,0.86535680986926
0.25683161646036,-1.55358132317688,-0.690351223937613
-1.0713971599963,0.860933123392174,-0.747469141180261
0.534587698426115,1.80770198343625,0.270443726287223
0.531871810981929,-0.585098885246536,-0.63472419250187
1.15737587185878,-0.331970358944538,-1.61491996124712
1.61291960184826,-0.231213816641922,1.03527699924761
-0.626406246106855,-0.151947235895834,0.665672379314071
-1.13271509491846,-0.600806374742598,-0.543697985748531
0.00415779106965363,0.149761884974172,0.27791895703973
-0.252521518941535,-0.867918442100258,-1.49655301095838
0.573690234050662,0.138333077861325,0.916203118626295
0.963569970148033,0.776473080359411,0.839078475214514
-0.891724177503132,0.00518730141768568,1.08033554769543
-1.09583850269242,0.0818104102471817,-0.848338062788557
1.44903572994859,1.54788425760562,0.654519158942198
-0.678086851808048,0.506653235244773,0.936452906408426
-0.549058711392,-1.28319267038132,1.94593695721999
-0.181124514859481,-1.14304191556103,0.267654836152067
-1.82005341132782,-1.95784258419681,-1.20090246269498
1.04478032161497,1.11201414162098,-0.324068621502466
0.0798514519466414,-0.200642602887621,-0.715900023491692
-3.0811046368234,-0.534322461774468,-0.547267997883879
1.37216708442365,1.50853068328764,2.16871722843792
0.884248996994945,-0.342430511641868,0.228679589943005
-0.281547507098072,0.721467267757692,0.234173276015579
-0.0109042243791427,0.916967998859971,-0.0171635182616875
0.474995593115019,-0.364912029428213,-0.427525039059115
-1.43402697254076,-0.865765934762029,-0.639669619526703
0.0877249256820205,-0.75800090443596,-0.120163280875272
0.210279602358648,0.746391228404788,1.21697029503575
0.880845353770469,-1.35561282453677,-0.3668461649565
-0.183708052118989,-0.717757447495491,-0.861834537266571
1.06610207289252,-0.0130613604131116,0.26255555290909
1.12445311565163,-0.22287577493664,0.150503072206275
-1.72540932838238,-1.37777618343952,-1.28216284182617
-0.635551927457656,-0.178259483084413,0.714993478839047
-1.07518272960823,-1.70373314172595,-0.675562778934539
-1.90815158880189,-1.14560230172263,-0.282149390997386
0.302789194390554,0.497476451837256,0.141411550632373
1.03704517470545,1.85531617566057,1.73892662372027
0.830708799384428,-0.673590739174857,0.608521890597658
-0.217061290454148,2.02398715818664,-0.648265300419461
1.0848424458757,1.27508563353387,2.10166406425698
0.036871307007399,-1.13511714141225,0.454659376036171
-1.02289223921474,-1.32464892922284,-1.20385417706485
-1.11576483411574,-1.96632752048475,-0.371260530817251
0.20788813556364,1.31118678240442,0.617796254606442
-0.853572630264416,-0.346261596619879,1.37678523541877
0.701603237104322,-0.0349362587637574,0.349833372489683
-0.723931338316662,-1.27552526127004,0.0596692451343681
0.670164449392857,0.442465737200055,1.0490244655931
0.281211725098123,0.231102854794031,0.425044269645479
-1.76258409840112,0.263451702918939,0.267448297528699
-0.583954963665334,-0.363150619945829,0.219090188444482
1.11866082352683,-0.191921399018106,-1.65198872561248
-0.787596812966522,0.3942640905342,-1.03737215970235
-2.29989980232967,-1.70023569398887,-0.689940790645085
-0.806294392815271,0.445942037546815,-0.86719749708768
0.705097623017728,-1.5739994617774,0.124352806559654
-0.737528812806686,-0.774327482720922,0.593766382385007
-1.52675305692208,-1.89881365171976,-1.62801105411975
-1.79145976999961,-0.352675948621038,0.599889157286604
0.339051325766804,-2.01658969197406,-1.0129564428832
1.57400534518502,2.61315019371565,-0.296171252206129
0.377636915857652,-0.11559649210856,2.18892872988823
1.1069595559172,-0.731122265593023,1.17174199998586
-0.279467076276,0.379379638698191,1.47139720508992
-2.64246583139097,-0.178589597778149,-2.37128301298982
0.779603400199016,0.481491358019434,0.782249388700793
0.266939820518276,2.32686953425886,0.368633855368558
0.613406965762094,-0.231429919470294,0.602555172931176
-1.48754956027612,0.515366688468983,-0.0950406912298738
-0.333063549172317,-0.445578818006878,-0.684506050641129
0.088836400683457,1.38090124120538,0.616493804981111
-1.95535403575121,-0.366398170056141,-1.60243031561225
0.531526575887808,0.7593645490119,1.66725275785559
0.972882213291611,-1.27165082142979,1.13567962609978
0.624576968839102,-0.209727555847005,0.370413277721493
-0.340874512957681,-0.278155820127246,-0.365442734745703
-0.706452596106626,-1.5290071296906,-0.529623421095406
-2.09018885909746,-1.01264481686326,-1.97455335030825
-0.679299361039147,-2.78311514217983,-1.10677646199018
-0.720781885957,0.49461545932584,-0.0928418807469559
1.14869710292366,-0.0793875709530965,-0.846730437850712
1.64779475793325,1.04643579047665,0.787396711773761
0.0948913078900837,0.113087352364701,0.842403459351334
0.726655727987377,-0.0380788971840057,0.551345484079744
-0.577396183684712,-1.945936963116,-0.957300169498128
-1.04069759413063,-1.58187745149565,0.7388193397291
0.670458110835666,0.275215621655553,-0.288928714550005
0.261954817710071,-0.292794397690832,-0.269022093667369
1.46148491054837,0.362877328183741,0.286707778991785
0.95309585004655,0.604577228006149,1.02784348150573
1.10764817839841,0.418904207084976,-0.759102346846844
-3.04316630171703,-1.6601966828949,-0.936792771184292
-1.07509123846839,-0.187509935076817,0.340972892600796
0.671508792654115,-0.0453735588031157,0.444987855238773
1.1621718433961,0.783778221341705,0.926034272784633
0.425680693475401,0.48221857961643,0.742246017949537
-2.35459190101739,-0.449487595972041,0.243583577911116
-1.13853150958987,-0.665266432266704,1.20775291988597
0.936993944236464,0.9484376070467,0.579916562171835
1.38652365743931,-0.188239744201165,0.708598766170276
-0.215168978603282,1.45351875345967,1.24008056752621
0.0194201569155818,-0.0702750609387702,-1.82066528468752
0.0152466656629114,0.957840567763204,1.35908220937916
-0.12918342350405,-1.23058023434798,-1.51654413865335
0.346242280819658,-0.174109640280745,1.6263256252877
-1.02517788678687,-0.169885591539336,-0.155867472686753
0.494506500078464,-0.56636739771483,-1.02483474887741
-0.608725349173292,1.10664340147212,-1.36148930417264
0.947830111844016,-0.812140089865555,-0.241708976299914
1.47039760831198,2.10957753369761,2.93466888849947
-0.212704684181434,1.94019951751946,0.583302166441729
1.49281581054247,0.180807264515749,-1.14220099606715
-0.833502680806143,-0.937329078145289,-1.95997005527766
0.759288253168294,-0.81282212735009,0.360481103871903
-1.21294226926467,-2.25534656378244,-0.770490732554752
-0.964412161992543,-2.6228303473219,-1.56237756071846
2.32523389723794,-0.241589059933148,0.907546481451989
-1.09846323564309,-1.18951332308191,0.320951058636716
-0.331401152136,-0.644497187913262,-1.9788249911758
0.0566043840881856,-1.74294729266849,1.02693403413889
-1.72453210440781,-0.487670132250729,-1.01409305127633
1.06005615842348,0.548425722877282,0.605098976276722
-0.381427419520931,2.06078999078741,1.72685556801667
0.0491298360917951,0.0255863560945626,0.819502454244956
-0.948495861890526,0.580885629426059,-1.37694621409279
-0.912353003263092,-0.594714014568454,-0.148709122595288
0.366338714565611,0.593753825193389,-1.43430891728798
-2.27474503888109,-1.20896174508032,-0.799288626076691
-1.75090541535733,-0.543856749003134,1.24657468935801
-1.00315667380876,-1.42841895305704,-0.832010701071698
1.3004127539669,-1.54713621321472,-1.11831815318456
0.33431705570659,1.7741546325937,0.123010267284565
-0.853726247831045,-0.321959494071816,-1.60738242454078
-0.262952422354408,-1.54745113783847,0.197728231183224
-0.791858874539303,-0.0186541256866946,-1.33152006699898
-1.22147834819834,-0.47760687124963,-0.187187567506313
0.119214788723189,0.111856591134455,0.482266339178453
2.05313172399181,-0.624545852217579,0.0515767222146063
-0.347181747976063,-1.17587236773887,-1.64932105619035
0.43809012997737,0.144545797458662,-0.216800985467889
1.68390518285067,-2.3545430420798,-0.013840862482005
-1.3594994679467,-0.1633970870507,0.355703922467172
-0.223193966885365,0.251561616950119,0.96056016796264
-0.840528446722279,1.65652254824113,-0.771972623820783
-0.337424766797118,0.588440710534357,1.85920591777498
1.71510321421221,1.2383353929016,1.21524217652651
-0.638164017543625,0.678554587696126,-0.381251604573535
-0.721780791496909,0.993378704500946,0.619023839688997
0.45418933535344,0.0502514085583688,0.0672742476426816
0.748422970926497,-0.418730710443267,-1.39358836545402
1.89148224437674,0.773691613259241,0.769845925249193
0.653722776064673,0.204189513344878,0.738481100885938
-0.120349131302381,1.10030347515782,1.24959455833591
1.45470094531817,1.79334207064314,0.242058725816714
-0.198027389058438,-0.793622879935179,0.183966160703925
0.164190103575133,-0.977543199687222,-1.35499393977186
0.632421159611805,0.798013197412401,0.154510785480401
0.83950410837527,0.021572652838031,-1.7869097035111
1.05127564357004,-0.497957422155656,1.57952337888001
-0.666425325452076,0.339881951786325,-1.82052511934819
0.232586948184985,0.154234990421706,1.29934183971356
2.61543902372106,0.844808882818411,0.350636950815183
-0.0685382794593154,-2.29465958835261,-0.236784534658423
1.46621552895186,0.27966510132791,0.912635677630534
1.08449971090114,1.41015007927791,1.563195731063
-0.629174804764923,-1.04368414720764,0.856431183088544
-0.551740051115327,0.706338365518272,0.775834133687145
0.601089939109367,-0.541983890025183,-0.692839648137497
-0.192431413616064,0.507594743107292,-0.990278677931035
-1.66638386229679,0.135168032317463,-1.31589429188795
0.67469769331388,1.0994175685889,0.824941240490684
1.73005300294404,2.82539890858223,1.72045846156894
0.17056996269014,0.383810340573601,1.0608183744869
-0.596812992092463,-2.17148059426196,-0.512031763998873
-0.378272738088847,-1.33881622861538,0.686332202664682
-0.854154132870069,-0.588490659942275,-2.53631364404179
-1.54209272204185,-0.0632885488784028,-0.202804147661262
-0.491743327259829,-2.58975155689656,-1.53772492845907
0.354125029535502,-0.306040531283439,1.37663788595398
-0.654532683144499,0.935567404140629,-0.565992651405477
0.823555474182805,-1.35540372265603,0.0398767181398094
1.11491676668552,0.674670394274803,1.58498181974414
-1.15325792998748,0.954360875643506,-0.858562640392268
0.738730378321462,0.367608484015026,1.32464574244578
1.36797455064646,1.05318351398257,1.75894599305283
0.644213409607783,-0.393039870491127,0.188108138600883
-1.10333802717285,-2.03960008768569,-1.16890723647738
0.208159696501917,1.24194347673482,0.804496788017935
1.3547974590937,0.024457344391136,0.986543362007314
2.03425276797774,1.53317859369381,0.524179826734852
0.256169391898783,0.727431641248391,1.19475029289439
0.744783089750556,-1.24437531283579,-0.423443885096837
0.152746583358668,0.521737247187219,0.182814100156288
0.311040280193659,0.305885435775237,0.756056601676834
0.402789014018219,1.41121364467942,-0.00394607951874713
0.135417156141626,-2.38987476915233,0.375535318407407
0.889068050508883,-0.536120029305771,0.972161749322703
-0.0592244003088422,1.03810285321115,-1.48165571889175
1.24008058211903,-0.0328580539053979,0.977841188676076
1.23720641749676,0.354102554256837,0.417812301729726
3.06972194205131,1.83518700406227,0.439986607295423
1.39424257278953,0.63496296942662,1.35276035964209
1.03800501413437,1.32395600261012,0.242757882261635
0.919786684901955,-1.11734590853802,0.640134579024424
2.33721489731652,0.917203237640586,1.17906441693524
-0.0669450949897467,-1.27290665215445,-1.1010496902229
1.10624639270382,0.232513944642865,-0.408794256579298
0.83154212367781,-0.425928474781647,0.0196071051110597
-0.493937206165543,-1.3623426607298,0.866160311098497
0.560080244618097,0.245966666090749,0.822471125991849
0.0278266437096785,-1.24675263467017,0.447548021983714
